HMeasureID,PrimateID,HMTypeCd,Mean,Range_Lo,Month_Lo,Range_Hi,Month_Hi,CitationID,Comment,OrigIDHabitat,AuthorAddStamp,AuthorEditStamp,AuthorReviewStamp,AuthorIsDupeStamp,AdminReviewStamp
8941,1222,510,7,,,,,26125,Estimate. Occasional.,2558,,5/27/2009,5/27/2009,,
8942,1222,1020,37,,,,,26125,Estimate.,2558,,5/27/2009,5/27/2009,,
8943,1222,2030,37,,,,,26125,Estimate.,2558,,5/27/2009,5/27/2009,,
8944,1222,3040,10,,,,,26125,"Estimate. Commonly found in upper canopy, but only a small proportion of the canopy is this tall so percentage low.",2558,,5/27/2009,5/27/2009,,
8945,1222,40+,6,,,,,26125,"Estimate. Commonly found in upper canopy, but most forests not this tall so percentage low.",2558,,5/27/2009,5/27/2009,,
8946,1222,AFH,30,30,,40,,26125, [Avg. For. Height text was: 30 to 40 m],2558,,,5/27/2009,,
8947,1223,ELEV,55,0,,110,,26159, ,3276,,11/23/2018,,,
8948,1223,HTMP,34,,2,,3,26159,,3276,,5/25/2010,,,
8949,1223,LTMP,18,,8,,9,26159,,3276,,5/25/2010,,,
8950,1223,ATMP,26,,,,,26159,,3276,,,,,
8951,1223,HTMP,34,,2,,3,26170,,4184,,5/25/2010,,,
8952,1223,LTMP,18,,8,,9,26170,,4184,,5/25/2010,,,
8953,1223,ATMP,26,,,,,26170,,4184,,,,,
8954,1223,WETR,,,11,,12,26170,,3276,,5/25/2010,,,
8955,1223,DRYR,,,1,,2,26170,,3276,,5/25/2010,,,
8956,1223,ANNR,160,,,,,26170,,3276,,5/25/2010,,,
8957,1223,WETR,,,3,,5,26170,,,5/25/2010,,,,
8958,1223,DRYR,,,6,,10,26170,,,5/25/2010,,,,
8959,1223,GRND,2,,,,,26171,In ground water forest,3276,,5/25/2010,,,
8960,1223,GRND,2,,,,,26159,In ground water forest,4175,,5/25/2010,,,
8961,1223,GRND,10,,,,,26159,In agricultural areas,4176,,5/25/2010,,,
8962,1223,GRND,10,,,,,26171,In agricultural areas,4184,,5/25/2010,,,
8963,1232,ELEV,450,,,,,26203,At Badane,,5/4/2012,,5/28/2012,,
8964,1232,ATMP,25,,,,,26204,Berbérati (min 19 - max 31),,5/28/2012,,5/28/2012,,
8965,1232,ANNR,160,,,,,26204,"Bambio (1966-1978): 1,594mm; Ngotto (1994-2004): 1,700mm (1,430-2,135); PNMB (2003-2008): 1,602 (1,269-1,976). Dry: Nov-Feb and Jun-Jul; wet: Mar-May and Aug-Oct.
",,5/28/2012,5/28/2012,5/28/2012,,
8966,1232,AFH,,,,,,26194,Recorded at 15-20 m height (1/3 higher part of forest) and walking in the water,,6/12/2012,,6/12/2012,,
8967,1229,WETR,,,4,,10,26215,,3801,,6/14/2009,6/14/2009,,
8968,1229,DRYR,,,11,,3,26215,,3801,,6/14/2009,6/14/2009,,
8969,1229,ANNR,538.2,,,,,26215,,3801,,6/14/2009,6/14/2009,,
8970,1221,HTMP,33.9,,,,,26225, [Hi Temp text was: 33.9 C at Semliki NP],3258,,,5/26/2009,,
8971,1221,ATMP,19.6,,,,,26225, [Mean Ann. Temp text was: 19.6 C at Semliki NP],3258,,,5/26/2009,,
8972,1221,ANNR,1411,,,,,26225, [Avg. Ann. Rain text was: 1411mm at Semliki NP],3258,,,5/26/2009,,
8973,1219,ELEV,,0,,,,26235,,2889,,,5/17/2009,,
8974,1219,ATMP,28.6,,,,,26243,"1940-1998 mean,Niokolo Koba National Park, Senegal",,6/5/2009,12/30/2014,12/30/2014,,
8975,1219,ATMP,26.8,,,,,26244,"Min 23.7°C January, 27,5°C max October, Delta du Saloum National Park, Senegal",,6/5/2009,,12/30/2014,,
8976,1219,ANNR,112.4,,,,,26228,based on 25 years,2954,,6/5/2009,5/18/2009,,
8977,1219,ANNR,73.8,,,,,26235,"Saloum, Senegal, the northen most habitat of red colobus, mean annual rainfall decreased from 1,050 mm in 1950–1970 and 904 mm in 1963–1973 to 738 mm in 1987–1997.",,6/5/2009,,6/5/2009,,
8978,1219,ANNR,107.6,,,,,26243,"1940-1998 mean, Niokolo Koba National Park, Senegal",,6/5/2009,,6/5/2009,,
8979,1219,GRND,0.01,,,,,26237,"(Fathala, Senegal) 1972-1974",2889,,12/30/2014,12/30/2014,,
8980,1219,G5,17.3,,,,,26237,,2889,,,12/30/2014,,
8981,1219,510,82.7,,,,,26237,,2889,,,12/30/2014,,
8982,1219,AFH,9.4,,,,,26237,,2889,,,12/30/2014,,
8983,1219,GRND,2.4,,,,,26241,"Pirang, Gambia",2890,,6/5/2009,12/30/2014,,
8984,1219,G5,21.2,,,,,26241,,2890,,,12/30/2014,,
8985,1219,510,79.5,,,,,26241,,2890,,,12/30/2014,,
8986,1219,GRND,2.5,,,,,26235,"Range 1-4% (Fathala, Senegal)1988-2002",2891,,12/30/2014,12/30/2014,,
8987,1219,AFH,6,,,,,26235,Range 5.1-5.8,2891,,12/30/2014,12/30/2014,,
8988,1219,GRND,15,,,,,26241,"Abuko, Gambia",,6/5/2009,,12/30/2014,,
8989,1234,ELEV,,1110,,1590,,26274,minimum values for lowest and highest elevation. ,4122,,6/23/2009,6/23/2009,,
8990,1234,ELEV,,,,2200,,26266,,4123,,6/23/2009,6/23/2009,,
8991,1234,HTMP,23.3,,2,,2,26274,annual mean for daily maximum temperatures at Kanyawara,4122,,6/23/2009,6/23/2009,,
8992,1234,LTMP,16.2,,9,,9,26274,annual mean for daily minimum temperatures   at Kanyawara,4122,,6/23/2009,6/23/2009,,
8993,1234,HTMP,24.2,,2,,2,26274,annual mean for daily maximum temperatures at Ngogo,4123,,6/23/2009,6/23/2009,,
8994,1234,LTMP,16.6,,9,,9,26274,annual mean for daily minimum temperatures  at Ngogo,4123,,6/23/2009,6/23/2009,,
8995,1234,HTMP,,,,,,26273,"27-30 °C during dry season and 
25-26.5 °C during wet season",4124,,6/23/2009,6/23/2009,,
8996,1234,LTMP,,,,,,26273,18.5-21 °C during the wet season,4124,,6/23/2009,6/23/2009,,
8997,1234,WETR,,,,,,26274,wet seasons from March to May and August to November,4122,,6/23/2009,6/23/2009,,
8998,1234,DRYR,,,,,,26274,"no pronounced dry season, but dryer months are June and July as well as December to February",4122,,6/23/2009,6/23/2009,,
8999,1234,ANNR,166.6,,,,,26274,,4122,,,6/23/2009,,
9000,1234,ANNR,147.5,,,,,26275,,4123,,,6/23/2009,,
9001,1234,WETR,,,11,,3,26273,,4124,,6/23/2009,6/23/2009,,
9002,1234,DRYR,,,4,,10,26273,,4124,,6/23/2009,6/23/2009,,
9003,1234,ANNR,970,,,,,26266,,4125,,6/23/2009,,,
9004,1234,GRND,0,,,,,26265,,4122,,,6/23/2009,,
9005,1234,AFH,,,,,,26276,25-30 m,4123,,6/23/2009,6/23/2009,,
9006,1235,DRYR,,,1,,7,26301,according to Maisels et al. 1994 the dry season lasts from Jan/Feb to June/July. ,3805,,6/14/2009,6/14/2009,,
9007,1235,ANNR,177.4,,,,,26301,,3805,,,6/14/2009,,
9008,1283,ELEV,,,,1500,,," [Hi Elev text was: 1500, based on geography and data from congeners]",4400,,,,,
9009,1284,ELEV,,,,1000,,30754, [Hi Elev text was: Mostly below 1000 m asl on basis of available habitat and notion that P. m. melalophos inhabits the Barisan Mountain range],4404,,1/18/2019,,,
9010,1285,ELEV,,,,1500,,26348, [Hi Elev text was: 1500 m],1277,,,,,
9011,1285,ELEV,394,46,,1128,,26342, [Hi Elev text was: 1128 m] [Low Elev text was: 46 m] [Mean Elev text was: 394 m],1278,,,,,
9012,1285,ELEV,,15,,,,26355, [Low Elev text was: 15 m],1279,,,,,
9013,1285,ELEV,120,,,,,26339, [Mean Elev text was: 120 m],1280,,,,,
9014,1285,ELEV,,15,,,,26353, [Low Elev text was: 15 m],1281,,,,,
9015,1285,HTMP,34,,3,,3,26339, [Mo. Hi Temp text was: March] [Hi Temp text was: 34.0?],1277,,,,,
9016,1285,LTMP,20.5,,1,,10,26339, [Mo. Lo Temp text was: January & October] [Lo Temp text was: 20.5?],1277,,,,,
9017,1285,ATMP,27.1,,,,,26339, [Mean Ann. Temp text was: 27.1?],1277,,,,,
9018,1285,WETR,1,,10,,2,26339, [Hi Mo. Wet text was: 1st: October - February] [Lo Mo. Wet text was: 145.9],1277,,,,,
9019,1285,WETR,2,,5,,6,26339, [Hi Mo. Wet text was: 2nd: May-June] [Lo Mo. Wet text was: 61.8],1278,,,,,
9020,1285,DRYR,,,7,,9,26339, [Hi Mo. Dry text was: July-September] [Lo Mo. Dry text was: 28.1],1279,,,,,
9021,1285,ANNR,257.4,,,,,26339,,1280,,,,,
9022,1285,G5,4,,,,,26339,,1277,,,,,
9023,1285,510,14,,,,,26339,,1277,,,,,
9024,1285,1020,47,,,,,26339,,1277,,,,,
9025,1285,2030,25,,,,,26339,,1277,,,,,
9026,1285,3040,9,,,,,26339,,1277,,,,,
9027,1285,40+,1,,,,,26339,,1277,,,,,
9028,1285,AFH,26.4,226,,68,,26339," [Avg. For. Height text was: 26.4 (n=226, range=68-8, sd=14.2)]",1277,,,,,
9029,1285,G5,9,,,,,26339,,1278,,,,,
9030,1285,510,28,,,,,26339,,1278,,,,,
9031,1285,1020,33,,,,,26339,,1278,,,,,
9032,1285,2030,13,,,,,26339,,1278,,,,,
9033,1285,3040,13,,,,,26339,,1278,,,,,
9034,1285,40+,4,,,,,26339,,1278,,,,,
9035,1285,AFH,22,204,,63,,26339," [Avg. For. Height text was: 22 (n=204, range=63-7, sd=10.3)]",1278,,,,,
9036,1299,ELEV,172,100,,300,,26400, [Hi Elev text was: 300m] [Low Elev text was: 100m] [Mean Elev text was: 172m],129,,,4/18/2009,,
9037,1299,HTMP,39,,7,,7,26401, [Mo. Hi Temp text was: July] [Hi Temp text was: 39?],129,,,4/18/2009,,
9038,1299,LTMP,6.6,,1,,1,26401, [Mo. Lo Temp text was: January] [Lo Temp text was: -6.6?],129,,,4/18/2009,,
9039,1299,ATMP,24,,,,,26401, [Mean Ann. Temp text was: 24?],129,,,4/18/2009,,
9040,1299,HTMP,38,,7,,7,26388, [Mo. Hi Temp text was: July] [Hi Temp text was: 38?],130,,,4/18/2009,,
9041,1299,LTMP,5,,1,,1,26388, [Mo. Lo Temp text was: January] [Lo Temp text was: 5?],130,,,4/18/2009,,
9042,1299,ATMP,22,,,,,26388, [Mean Ann. Temp text was: 22?],130,,,4/18/2009,,
9043,1299,HTMP,39,,7,,7,26400, [Mo. Hi Temp text was: July] [Hi Temp text was: 39?],131,,,4/18/2009,,
9044,1299,LTMP,6.6,,1,,1,26400, [Mo. Lo Temp text was: January] [Lo Temp text was: -6.6?],131,,,4/18/2009,,
9045,1299,ATMP,24,,,,,26400, [Mean Ann. Temp text was: 24?],131,,,4/18/2009,,
9046,1299,WETR,,,4,,9,26388, [Lo Mo. Wet text was: 6],129,,4/18/2009,4/18/2009,,
9047,1299,DRYR,,,10,,3,26388, [Lo Mo. Dry text was: 6],129,,4/18/2009,4/18/2009,,
9048,1299,ANNR,116,,,,,26388,,129,,,4/18/2009,,
9049,1299,ELEV,,,,300,,26415,,2777,,,5/30/2009,,
9050,1299,ELEV,,,,300,,26415,,2781,,,5/30/2009,,
9051,1299,HTMP,40,,7,,7,26430, [Mo. Hi Temp text was: July],2777,,,5/30/2009,,
9052,1299,LTMP,0,,1,,1,26430, [Mo. Lo Temp text was: January],2777,,,5/30/2009,,
9053,1299,ATMP,22.1,,,,,26430,,2777,,5/30/2009,5/30/2009,,
9054,1299,HTMP,40.5,,7,,7,26431, [Mo. Hi Temp text was: July],2778,,5/30/2009,5/30/2009,,
9055,1299,LTMP,5,,1,,1,26431," [Mo. Lo Temp text was: January] [Lo Temp text was: -0,5]",2778,,,5/30/2009,,
9056,1299,ATMP,22.1,,,,,26431,,2778,,5/30/2009,5/30/2009,,
9057,1299,HTMP,40,,7,,7,26430, [Mo. Hi Temp text was: July],2781,,,5/30/2009,,
9058,1299,LTMP,0,,1,,1,26430, [Mo. Lo Temp text was: January],2781,,,5/30/2009,,
9059,1299,LTMP,5,,1,,1,26431," [Mo. Lo Temp text was: January] [Lo Temp text was: -0,5]",2782,,,5/30/2009,,
9060,1299,WETR,,,5,,9,26430, [Lo Mo. Wet text was: May to September],2777,,,5/30/2009,,
9061,1299,ANNR,125,125,,150,,26430, [Avg. Ann. Rain text was: 125-150],2777,,,5/30/2009,,
9062,1299,WETR,,,5,,9,26431, [Lo Mo. Wet text was: May to September],2778,,,5/30/2009,,
9063,1299,ANNR,126,126,,228,,26431, [Avg. Ann. Rain text was: 126-228],2778,,,5/30/2009,,
9064,1299,WETR,,,5,,9,26430, [Lo Mo. Wet text was: May to September],2781,,,5/30/2009,,
9065,1299,ANNR,125,125,,150,,26430, [Avg. Ann. Rain text was: 125-150],2781,,,5/30/2009,,
9066,1299,WETR,,,5,,9,26431, [Lo Mo. Wet text was: May to September],2782,,,5/30/2009,,
9067,1299,ANNR,126,126,,228,,26431, [Avg. Ann. Rain text was: 126-228],2782,,,5/30/2009,,
9068,878,1020,,,,,,26443,,,9/17/2013,,9/17/2013,,
9069,578,1020,,,,,,26444,"11-15m preferred height, Sabangau TPSF",,9/17/2013,,,,
9070,1288,ELEV,,1,,700,,26449,,4772,,7/4/2009,6/5/2009,,
9071,1288,ELEV,,50,,600,,26446,,4773,,6/5/2009,6/5/2009,,
9273,1230,LTMP,17,,6,,7,27262, [Mo. Lo Temp text was: June-July] [Lo Temp text was: 17  C],2562,,,,,
9274,1230,HTMP,40,,1,,1,27263, [Mo. Hi Temp text was: January] [Hi Temp text was: 40  C],2563,,,,,
9275,1230,LTMP,17,,6,,7,27263, [Mo. Lo Temp text was: June-July] [Lo Temp text was: 17  C],2563,,,,,
9276,1230,WETR,,,3,,12,27262, [Hi Mo. Wet text was: Nov-Dec] [Lo Mo. Wet text was: March-June],2562,,,,,
9277,1230,DRYR,,,1,,10,27262, [Hi Mo. Dry text was: July-Oct] [Lo Mo. Dry text was: Jan-Feb],2562,,,,,
9278,1230,ANNR,46.6,,,,,27262, [Avg. Ann. Rain text was: 46.6 cm],2562,,,,,
9279,1230,WETR,,,3,,12,27263, [Hi Mo. Wet text was: Nov-Dec] [Lo Mo. Wet text was: March-June],2563,,,,,
9280,1230,DRYR,,,1,,10,27263, [Hi Mo. Dry text was: July-Oct] [Lo Mo. Dry text was: Jan-Feb],2563,,,,,
9281,1230,ANNR,46.6,,,,,27263, [Avg. Ann. Rain text was: 46.6 cm],2563,,,,,
9282,1230,GRND,0,,,,,27264,,2562,,,,,
9283,1230,G5,,,,,,27264," [G - 5M text was: UNA,]",2562,,,,,
9284,1230,510,,,,,,27264," [5 - 10M text was: UNA,]",2562,,,,,
9285,1230,1020,,,,,,27264," [10 - 20M text was: UNA,]",2562,,,,,
9286,1230,2030,,,,,,27264," [30 - 40M text was: UNA,]",2562,,,,,
9287,1230,3040,,,,,,27264," [30 - 40M text was: UNA,]",2562,,,,,
9288,1230,40+,,,,,,27264," [40M+ text was: UNA,]",2562,,,,,
9289,1230,AFH,10,10,,15,,27264, [Avg. For. Height text was: 10-15 M],2562,,,,,
9290,1247,1020,30,,,,,27308, [10 - 20M text was: 30%],3026,,,5/9/2009,,
9291,1247,2030,53,,,,,27308, [30 - 40M text was: 53%],3026,,,5/9/2009,,
9292,1247,3040,17,,,,,27308, [30 - 40M text was: 17%],3026,,,5/9/2009,,
9294,1331,ELEV,2000,1500,,2500,,27373," [Hi Elev text was: 2,650 m] [Low Elev text was: 1,505 m] [Mean Elev text was: 2,078 m]",4547,,5/23/2009,5/23/2009,,
9295,1331,ELEV,1510,1505,,1516,,27381," [Hi Elev text was: 2,650 m] [Low Elev text was: 1,505 m] [Mean Elev text was: 2,078 m]",4548,,5/22/2009,5/22/2009,,
9296,1331,ELEV,2350,2220,,2650,,27382,,4549,,6/19/2009,5/23/2009,,
9297,1331,ELEV,1989,1787,,2305,,27383,,,5/23/2009,,5/23/2009,,
9298,1331,ELEV,1965,1560,,2800,,27374,,,7/6/2011,,7/6/2011,,
9299,1331,HTMP,25,,,,,27373, [Hi Temp text was: 25  C],4547,,,5/22/2009,,
9300,1331,LTMP,4,,,,,27373, [Lo Temp text was: 4  C],4547,,,5/22/2009,,
9301,1331,WETR,12,,12,,3,27373, [Lo Mo. Wet text was: December-March],4547,,5/23/2009,5/22/2009,,
9302,1331,DRYR,,,6,,8,27373," [Lo Mo. Dry text was: June, July, August]",4547,,5/22/2009,5/22/2009,,
9303,1331,WETR,,,12,,3,27384, [Lo Mo. Wet text was: December-March],4548,,,5/22/2009,,
9304,1331,DRYR,,,6,,8,27384," [Lo Mo. Dry text was: June, July, August]",4548,,5/22/2009,5/22/2009,,
9305,1331,AFH,30,,,,,27373, [Avg. For. Height text was: 20-40 m],4547,,5/22/2009,12/29/2014,,
9306,1333,ELEV,,0,,350,,27397,,1643,,9/22/2012,6/5/2009,,
9307,1333,ELEV,,,,1850,,27397, [Hi Elev text was: 1850 possible record],1644,,,6/5/2009,,
9308,1333,HTMP,32,,,,,27404,,,6/6/2009,,6/6/2009,,
9309,1333,LTMP,22.5,,,,,27404,,,6/6/2009,,6/6/2009,,
9310,1333,WETR,,,4,,6,27402, [Lo Mo. Wet text was: April-June and Oct- Nov],1643,,6/6/2009,6/5/2009,,
9311,1333,DRYR,,,12,,3,27402, [Lo Mo. Dry text was: Dec-March and July-September],1643,,6/5/2009,6/5/2009,,
9312,1333,ANNR,1040,,,,,27402,,1643,,,6/5/2009,,
9313,1333,WETR,,,10,,11,27402,,,6/6/2009,,6/6/2009,,
9314,1333,DRYR,,,7,,9,27402,,,6/6/2009,,6/6/2009,,
9315,1333,G5,69,,,,,27399, [G - 5M text was: most],1643,,6/5/2009,6/5/2009,,
9316,1333,GRND,3,,,,,27399,,,6/1/2009,6/5/2009,6/1/2009,,
9317,1333,510,26,,,,,27399,,,6/5/2009,,6/5/2009,,
9318,1335,ELEV,,,,870,,27425,,221,,,1/4/2011,,
9319,1335,ELEV,,,,870,,27433,,222,,,1/4/2011,,
9320,1335,ELEV,,360,,,,27434,,223,,,1/4/2011,,
9321,1335,ELEV,,,,1500,,27418,,224,,,1/4/2011,,
9322,1335,HTMP,28,,,,,27432,,221,,5/26/2010,1/4/2011,,
9323,1335,LTMP,22,,,,,27432,,221,,5/26/2010,1/4/2011,,
9324,1335,ANNR,95,,,,,27432,,221,,5/26/2010,1/4/2011,,
9325,1335,ANNR,110,,,,,27435,,222,,5/26/2010,1/4/2011,,
9326,1335,GRND,0,,,,,27424,,222,,,1/4/2011,,
9327,1335,G5,51,,,,,27424,,222,,,1/4/2011,,
9328,1335,510,28,,,,,27424,,222,,,1/4/2011,,
9329,1335,1020,19,,,,,27424,,222,,,1/4/2011,,
9330,1335,2030,2,,,,,27424,,222,,,1/4/2011,,
9331,1335,3040,0,,,,,27424,,222,,,1/4/2011,,
9332,1335,40+,0,,,,,27424,,222,,,1/4/2011,,
9333,1335,AFH,15,,,,,27424,,222,,5/26/2010,1/4/2011,,
9334,1334,ELEV,,,,120,,27439, ,1597,,5/26/2010,1/6/2011,,
9335,1334,ELEV,,400,,1070,,27440,,1598,,5/26/2010,1/6/2011,,
9336,1334,ELEV,,400,,1070,,27439,,1599,,5/26/2010,1/6/2011,,
9337,1334,ELEV,,400,,1070,,27455,,1600,,5/26/2010,1/6/2011,,
9338,1334,HTMP,31,,,,,27442,,1597,,5/26/2010,1/5/2011,,
9339,1334,LTMP,23,,,,,27442,,1597,,5/26/2010,1/5/2011,,
9340,1334,HTMP,27,,,,,27456,,1598,,5/26/2010,1/5/2011,,
9341,1334,LTMP,19,,,,,27456,,1598,,5/26/2010,1/5/2011,,
9342,1334,LTMP,16.1,,,,,27457,,1599,,5/26/2010,1/5/2011,,
9343,1334,WETR,,,11,,5,27442, November-April/May,1597,,5/26/2010,1/5/2011,,
9344,1334,ANNR,130,,,,,27442,,1597,,5/26/2010,1/5/2011,,
9345,1334,WETR,,,11,,5,27456,November-March/April/May,1598,,5/26/2010,1/5/2011,,
9346,1334,DRYR,,,6,,10,27456,,1598,,5/26/2010,1/5/2011,,
9347,1334,ANNR,170,,,,,27456,,1598,,5/26/2010,1/5/2011,,
9348,1334,GRND,0,,,,,27440,,1597,,,1/5/2011,,
9349,1334,G5,49,,,,,27440,,1597,,,1/5/2011,,
9350,1334,510,41,,,,,27440,,1597,,,1/5/2011,,
9351,1334,1020,9,,,,,27440,,1597,,,1/5/2011,,
9352,1334,2030,1,,,,,27440,,1597,,,1/5/2011,,
9353,1334,3040,0,,,,,27440,,1597,,,1/5/2011,,
9354,1334,40+,0,,,,,27440,,1597,,,1/5/2011,,
9355,510,ELEV,,,,4000,,27470,,,6/22/2014,,,,
9356,1208,HTMP,32.71,,2,,2,27505,,3481,,5/24/2010,,,
9357,1208,LTMP,14.31,,7,,7,27505,,3481,,5/24/2010,,,
9358,1208,GRND,2.2,,,,,27505,,3481,,,,,
9359,1208,G5,34.1,,,,,27505,,3481,,,,,
9360,1208,510,39.3,,,,,27505,,3481,,,,,
9361,1208,1020,20.2,,,,,27505,,3481,,,,,
9362,1208,2030,4.2,,,,,27505,,3481,,,,,
9363,1214,ELEV,,200,,750,,27507, [Hi Elev text was: 750 m asl] [Low Elev text was: 200 m asl],1755,,,5/29/2009,,
9364,1214,ATMP,26.3,,,,,27521, [Mean Ann. Temp text was: 26.3?],1754,,,5/29/2009,,
9365,1214,ATMP,26.5,,,,,27522, [Mean Ann. Temp text was: 26.5?],1755,,,5/29/2009,,
9366,1214,ATMP,18,18,,24,,27523, [Mean Ann. Temp text was: 18-24?],1756,,,5/29/2009,,
9367,1214,HTMP,29.5,,8,,10,27507, [Mo. Hi Temp text was: August and October] [Hi Temp text was: 29.5?],1757,,,,,
9368,1214,LTMP,25.8,,12,,12,27507, [Mo. Lo Temp text was: December] [Lo Temp text was: 25.8?],1757,,,5/29/2009,,
9369,1214,ATMP,27,,,,,27507, [Mean Ann. Temp text was: 27?],1757,,,5/29/2009,,
9370,1214,WETR,,,5,,6,27521, [Hi Mo. Wet text was: June],1754,,,5/29/2009,,
9371,1214,DRYR,,,9,,10,27521, [Hi Mo. Dry text was: October] [Lo Mo. Dry text was: September],1754,,,5/29/2009,,
9372,1214,ANNR,299,,,,,27521,,1754,,,5/29/2009,,
9373,1214,WETR,,,11,,8,27507, [Hi Mo. Wet text was: June-August] [Lo Mo. Wet text was: November-January],1755,,,5/29/2009,,
9374,1214,DRYR,,,2,,11,27507, [Hi Mo. Dry text was: September-November] [Lo Mo. Dry text was: February-May],1755,,,5/29/2009,,
9375,1214,ANNR,73.4,,,,,27507,,1755,,,5/29/2009,,
9376,1214,GRND,0,,,,,27519,,1754,,,5/29/2009,,
9377,1214,G5,2.4,,,,,27519,,1754,,,5/29/2009,,
9378,1214,510,36.6,,,,,27519,,1754,,,5/29/2009,,
9379,1214,1020,21.1,,,,,27519,,1754,,,5/29/2009,,
9380,1214,2030,39.8,,,,,27519,,1754,,,5/29/2009,,
9381,1214,3040,0,,,,,27519,,1754,,,5/29/2009,,
9382,1214,40+,0,,,,,27519,,1754,,,5/29/2009,,
9383,1215,ELEV,,200,,750,,27544, [Hi Elev text was: 750 m asl] [Low Elev text was: 200 m asl],1755,,,5/29/2009,,
9384,1215,ATMP,26.3,,,,,27558, [Mean Ann. Temp text was: 26.3?],1754,,,5/29/2009,,
9385,1215,ATMP,26.5,,,,,27559, [Mean Ann. Temp text was: 26.5?],1755,,,5/29/2009,,
9386,1215,ATMP,18,18,,24,,27560, [Mean Ann. Temp text was: 18-24?],1756,,,5/29/2009,,
9387,1215,HTMP,29.5,,8,,10,27544, [Mo. Hi Temp text was: August and October] [Hi Temp text was: 29.5?],1757,,,,,
9388,1215,LTMP,25.8,,12,,12,27544, [Mo. Lo Temp text was: December] [Lo Temp text was: 25.8?],1757,,,5/29/2009,,
9389,1215,ATMP,27,,,,,27544, [Mean Ann. Temp text was: 27?],1757,,,5/29/2009,,
9390,1215,WETR,,,5,,6,27558, [Hi Mo. Wet text was: June],1754,,,5/29/2009,,
9391,1215,DRYR,,,9,,10,27558, [Hi Mo. Dry text was: October] [Lo Mo. Dry text was: September],1754,,,5/29/2009,,
9392,1215,ANNR,299,,,,,27558,,1754,,,5/29/2009,,
9393,1215,WETR,,,11,,8,27544, [Hi Mo. Wet text was: June-August] [Lo Mo. Wet text was: November-January],1755,,,5/29/2009,,
9394,1215,DRYR,,,2,,11,27544, [Hi Mo. Dry text was: September-November] [Lo Mo. Dry text was: February-May],1755,,,5/29/2009,,
9395,1215,ANNR,73.4,,,,,27544,,1755,,,5/29/2009,,
9396,1215,GRND,0,,,,,27556,,1754,,,5/29/2009,,
9397,1215,G5,2.4,,,,,27556,,1754,,,5/29/2009,,
9398,1215,510,36.6,,,,,27556,,1754,,,5/29/2009,,
9399,1215,1020,21.1,,,,,27556,,1754,,,5/29/2009,,
9400,1215,2030,39.8,,,,,27556,,1754,,,5/29/2009,,
9401,1215,3040,0,,,,,27556,,1754,,,5/29/2009,,
9402,1215,40+,0,,,,,27556,,1754,,,5/29/2009,,
9403,1211,ELEV,,70,,650,,27664,,3110,,,5/31/2009,,
9404,1211,ELEV,,720,,890,,27663,,3111,,,5/31/2009,,
9405,1211,ELEV,,320,,680,,27660,,3112,,,5/31/2009,,
9406,1211,ELEV,,800,,1200,,27666, [Hi Elev text was: 1200 m] [Low Elev text was: 800 m],3378,,5/10/2009,5/31/2009,,
9407,1211,HTMP,30,,10,,3,27667, ,3378,,5/31/2009,5/31/2009,,
9408,1211,LTMP,7,,4,,9,27667, [Mo. Lo Temp text was: 15],3378,,5/18/2009,5/31/2009,,
9409,1211,ATMP,19,,,,,27663,,3378,,,5/31/2009,,
9410,1211,WETR,17.4,,10,,3,27663, [Lo Mo. Wet text was: 174mm/mo],3378,,5/31/2009,5/31/2009,,
9411,1211,DRYR,7.8,,4,,9,27663, [Lo Mo. Dry text was: 78mm/mo],3378,,5/10/2009,5/31/2009,,
9412,1211,ANNR,168.3,,,,,27663,,3378,,5/31/2009,5/31/2009,,
9413,1211,GRND,5,,,,,27660, [Ground text was: <5%],3378,,12/29/2014,5/31/2009,,
9414,1211,510,20,,,,,27660, [5 - 10M text was: <20%],3378,,,5/31/2009,,
9415,1211,1020,55,,,,,27660, [10 - 20M text was: 55%],3378,,,5/31/2009,,
9416,1211,2030,20,,,,,27660, [30 - 40M text was: 20%],3378,,,5/31/2009,,
9417,1211,3040,10,,,,,27660, [30 - 40M text was: 10%],3378,,,5/31/2009,,
9418,1211,AFH,14.65,,,,,27660,,3378,,,5/31/2009,,
9419,1209,ELEV,,4,,915,,27683, [Hi Elev text was: 915 m] [Low Elev text was: 4 m],2267,,,5/3/2009,,
9420,1209,ATMP,23,,,,,27694, [Mean Ann. Temp text was: 23 C],2267,,,6/4/2009,,
9421,1209,ANNR,132,,,,,27694, [Avg. Ann. Rain text was: 132 cm],2267,,,6/4/2009,,
9422,1209,AFH,20,,,,,27694, [Avg. For. Height text was: 20 m],2267,,,5/3/2009,,
9423,1339,ATMP,24.8,,,,,27722,,2384,,,8/4/2010,,
9424,1339,WETR,,,11,,5,27722, [Hi Mo. Wet text was: Nov to May] [Lo Mo. Wet text was: 7],2384,,,8/4/2010,,
9425,1339,DRYR,,,6,,10,27722, [Hi Mo. Dry text was: June to Oct] [Lo Mo. Dry text was: 5],2384,,,8/4/2010,,
9426,1339,ANNR,250,,,,,27722,,2384,,,8/4/2010,,
9427,1018,G5,5,,,,,27733,,2486,,,6/30/2009,,
9428,1018,510,15,,,,,27733,,2486,,,6/30/2009,,
9429,1018,1020,70,,,,,27733,,2486,,,6/30/2009,,
9430,1018,2030,10,,,,,27733,,2486,,,6/30/2009,,
